formula,actual,predicted,elements,residual
ReSe2,0.74,0.8366401636696406,Re Se,-0.09664016366964057
BaReH9,0.54,0.4433907855373018,Ba Re H,0.0966092144626982
ReO3,3.3800000000000003,3.179068479206353,Re O,0.2009315207936475
ReS2,0.2416666666666666,1.3451396167195735,Re S,-1.1034729500529068
K2ReH9,5.71,3.6099968067051367,K Re H,2.100003193294864
ReSi2,0.14833333333333334,0.8637123755896674,Re Si,-0.7153790422563341
